instance_id,constraint,family,support,status,gate_set,representation,condition,selected_depth,fidelity,n_decision,n_slack,n_allocated,gate_counts,total_gates,algo_wires,zeroed_wires,any_state_wires,total_wires,one_qubit_gates,two_qubit_gates,t_gates
a_7_equality_03,2*x_0 + 4*x_1 + 4*x_2 + 4*x_3 + 2*x_4 + 5*x_5 + 1*x_6 == 9,equality,7,complete,ftqc,gadget,lambda_0.5,4.0,0.9999743731870089,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'T': 23584}",26159,7,0,0,7,23591,2568,23584
a_7_equality_03,2*x_0 + 4*x_1 + 4*x_2 + 4*x_3 + 2*x_4 + 5*x_5 + 1*x_6 == 9,equality,7,complete,nisq,gadget,lambda_1,4.0,0.9999840331314548,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'RZ': 508, 'RX': 28}",3111,7,0,0,7,543,2568,0
a_7_equality_03,2*x_0 + 4*x_1 + 4*x_2 + 4*x_3 + 2*x_4 + 5*x_5 + 1*x_6 == 9,equality,7,complete,ftqc,gadget,lambda_1,4.0,0.9999840331314548,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'T': 23584}",26159,7,0,0,7,23591,2568,23584
a_7_equality_03,2*x_0 + 4*x_1 + 4*x_2 + 4*x_3 + 2*x_4 + 5*x_5 + 1*x_6 == 9,equality,7,complete,nisq,gadget,lambda_2,4.0,0.9998806695860682,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'RZ': 508, 'RX': 28}",3111,7,0,0,7,543,2568,0
a_7_equality_03,2*x_0 + 4*x_1 + 4*x_2 + 4*x_3 + 2*x_4 + 5*x_5 + 1*x_6 == 9,equality,7,complete,ftqc,gadget,lambda_2,4.0,0.9998806695860682,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'T': 23584}",26159,7,0,0,7,23591,2568,23584
a_7_equality_03,2*x_0 + 4*x_1 + 4*x_2 + 4*x_3 + 2*x_4 + 5*x_5 + 1*x_6 == 9,equality,7,complete,nisq,penalty_cost_layer,unit_penalty,,,7,0,7,"{'CNOT': 42, 'RZ': 28}",70,7,0,0,7,28,42,0
a_7_equality_03,2*x_0 + 4*x_1 + 4*x_2 + 4*x_3 + 2*x_4 + 5*x_5 + 1*x_6 == 9,equality,7,complete,ftqc,penalty_cost_layer,unit_penalty,,,7,0,7,"{'CNOT': 42, 'T': 1232}",1274,7,0,0,7,1232,42,1232
a_7_mixed_01,3*x_0 - 5*x_1 + 5*x_2 - 1*x_3 - 2*x_4 + 5*x_5 - 1*x_6 <= 2,mixed,7,complete,nisq,gadget,feasibility,1.0,0.416646964156882,7,0,7,"{'Hadamard': 7, 'CNOT': 370, 'RZ': 79, 'RX': 7}",463,7,0,0,7,93,370,0
a_7_mixed_01,3*x_0 - 5*x_1 + 5*x_2 - 1*x_3 - 2*x_4 + 5*x_5 - 1*x_6 <= 2,mixed,7,complete,ftqc,gadget,feasibility,1.0,0.416646964156882,7,0,7,"{'Hadamard': 7, 'CNOT': 370, 'T': 3784}",4161,7,0,0,7,3791,370,3784
a_7_mixed_01,3*x_0 - 5*x_1 + 5*x_2 - 1*x_3 - 2*x_4 + 5*x_5 - 1*x_6 <= 2,mixed,7,complete,nisq,gadget,fidelity,5.0,0.9995761874858965,7,0,7,"{'Hadamard': 7, 'CNOT': 1850, 'RZ': 395, 'RX': 35}",2287,7,0,0,7,437,1850,0
a_7_mixed_01,3*x_0 - 5*x_1 + 5*x_2 - 1*x_3 - 2*x_4 + 5*x_5 - 1*x_6 <= 2,mixed,7,complete,ftqc,gadget,fidelity,5.0,0.9995761874858965,7,0,7,"{'Hadamard': 7, 'CNOT': 1850, 'T': 18920}",20777,7,0,0,7,18927,1850,18920
a_7_mixed_01,3*x_0 - 5*x_1 + 5*x_2 - 1*x_3 - 2*x_4 + 5*x_5 - 1*x_6 <= 2,mixed,7,complete,nisq,gadget,lambda_0.5,5.0,0.9993756692233831,7,0,7,"{'Hadamard': 7, 'CNOT': 1850, 'RZ': 395, 'RX': 35}",2287,7,0,0,7,437,1850,0
a_7_mixed_01,3*x_0 - 5*x_1 + 5*x_2 - 1*x_3 - 2*x_4 + 5*x_5 - 1*x_6 <= 2,mixed,7,complete,ftqc,gadget,lambda_0.5,5.0,0.9993756692233831,7,0,7,"{'Hadamard': 7, 'CNOT': 1850, 'T': 18920}",20777,7,0,0,7,18927,1850,18920
a_7_mixed_01,3*x_0 - 5*x_1 + 5*x_2 - 1*x_3 - 2*x_4 + 5*x_5 - 1*x_6 <= 2,mixed,7,complete,nisq,gadget,lambda_1,5.0,0.9997823865944309,7,0,7,"{'Hadamard': 7, 'CNOT': 1850, 'RZ': 395, 'RX': 35}",2287,7,0,0,7,437,1850,0
a_7_mixed_01,3*x_0 - 5*x_1 + 5*x_2 - 1*x_3 - 2*x_4 + 5*x_5 - 1*x_6 <= 2,mixed,7,complete,ftqc,gadget,lambda_1,5.0,0.9997823865944309,7,0,7,"{'Hadamard': 7, 'CNOT': 1850, 'T': 18920}",20777,7,0,0,7,18927,1850,18920
a_7_mixed_01,3*x_0 - 5*x_1 + 5*x_2 - 1*x_3 - 2*x_4 + 5*x_5 - 1*x_6 <= 2,mixed,7,complete,nisq,gadget,lambda_2,6.0,0.9997775193199979,7,0,7,"{'Hadamard': 7, 'CNOT': 2220, 'RZ': 474, 'RX': 42}",2743,7,0,0,7,523,2220,0
a_7_mixed_01,3*x_0 - 5*x_1 + 5*x_2 - 1*x_3 - 2*x_4 + 5*x_5 - 1*x_6 <= 2,mixed,7,complete,ftqc,gadget,lambda_2,6.0,0.9997775193199979,7,0,7,"{'Hadamard': 7, 'CNOT': 2220, 'T': 22704}",24931,7,0,0,7,22711,2220,22704
a_7_mixed_01,3*x_0 - 5*x_1 + 5*x_2 - 1*x_3 - 2*x_4 + 5*x_5 - 1*x_6 <= 2,mixed,7,complete,nisq,penalty_cost_layer,unit_penalty,,,7,4,11,"{'CNOT': 110, 'RZ': 66}",176,11,0,0,11,66,110,0
a_7_mixed_01,3*x_0 - 5*x_1 + 5*x_2 - 1*x_3 - 2*x_4 + 5*x_5 - 1*x_6 <= 2,mixed,7,complete,ftqc,penalty_cost_layer,unit_penalty,,,7,4,11,"{'CNOT': 110, 'T': 2904}",3014,11,0,0,11,2904,110,2904
a_7_mixed_02,3*x_0 - 4*x_1 - 5*x_2 - 4*x_3 - 3*x_4 - 3*x_5 - 3*x_6 <= -8,mixed,7,complete,nisq,gadget,feasibility,1.0,0.4898281490397484,7,0,7,"{'Hadamard': 7, 'CNOT': 642, 'RZ': 127, 'RX': 7}",783,7,0,0,7,141,642,0
a_7_mixed_02,3*x_0 - 4*x_1 - 5*x_2 - 4*x_3 - 3*x_4 - 3*x_5 - 3*x_6 <= -8,mixed,7,complete,ftqc,gadget,feasibility,1.0,0.4898281490397484,7,0,7,"{'Hadamard': 7, 'CNOT': 642, 'T': 5896}",6545,7,0,0,7,5903,642,5896
a_7_mixed_02,3*x_0 - 4*x_1 - 5*x_2 - 4*x_3 - 3*x_4 - 3*x_5 - 3*x_6 <= -8,mixed,7,complete,nisq,gadget,fidelity,3.0,0.9996029558787465,7,0,7,"{'Hadamard': 7, 'CNOT': 1926, 'RZ': 381, 'RX': 21}",2335,7,0,0,7,409,1926,0
a_7_mixed_02,3*x_0 - 4*x_1 - 5*x_2 - 4*x_3 - 3*x_4 - 3*x_5 - 3*x_6 <= -8,mixed,7,complete,ftqc,gadget,fidelity,3.0,0.9996029558787465,7,0,7,"{'Hadamard': 7, 'CNOT': 1926, 'T': 17688}",19621,7,0,0,7,17695,1926,17688
a_7_mixed_02,3*x_0 - 4*x_1 - 5*x_2 - 4*x_3 - 3*x_4 - 3*x_5 - 3*x_6 <= -8,mixed,7,complete,nisq,gadget,lambda_0.5,4.0,0.9999480813920767,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'RZ': 508, 'RX': 28}",3111,7,0,0,7,543,2568,0
a_7_mixed_02,3*x_0 - 4*x_1 - 5*x_2 - 4*x_3 - 3*x_4 - 3*x_5 - 3*x_6 <= -8,mixed,7,complete,ftqc,gadget,lambda_0.5,4.0,0.9999480813920767,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'T': 23584}",26159,7,0,0,7,23591,2568,23584
a_7_mixed_02,3*x_0 - 4*x_1 - 5*x_2 - 4*x_3 - 3*x_4 - 3*x_5 - 3*x_6 <= -8,mixed,7,complete,nisq,gadget,lambda_1,4.0,0.999972668773306,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'RZ': 508, 'RX': 28}",3111,7,0,0,7,543,2568,0
a_7_mixed_02,3*x_0 - 4*x_1 - 5*x_2 - 4*x_3 - 3*x_4 - 3*x_5 - 3*x_6 <= -8,mixed,7,complete,ftqc,gadget,lambda_1,4.0,0.999972668773306,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'T': 23584}",26159,7,0,0,7,23591,2568,23584
a_7_mixed_02,3*x_0 - 4*x_1 - 5*x_2 - 4*x_3 - 3*x_4 - 3*x_5 - 3*x_6 <= -8,mixed,7,complete,nisq,gadget,lambda_2,4.0,0.9999433875662268,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'RZ': 508, 'RX': 28}",3111,7,0,0,7,543,2568,0
a_7_mixed_02,3*x_0 - 4*x_1 - 5*x_2 - 4*x_3 - 3*x_4 - 3*x_5 - 3*x_6 <= -8,mixed,7,complete,ftqc,gadget,lambda_2,4.0,0.9999433875662268,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'T': 23584}",26159,7,0,0,7,23591,2568,23584
a_7_mixed_02,3*x_0 - 4*x_1 - 5*x_2 - 4*x_3 - 3*x_4 - 3*x_5 - 3*x_6 <= -8,mixed,7,complete,nisq,penalty_cost_layer,unit_penalty,,,7,4,11,"{'CNOT': 110, 'RZ': 66}",176,11,0,0,11,66,110,0
a_7_mixed_02,3*x_0 - 4*x_1 - 5*x_2 - 4*x_3 - 3*x_4 - 3*x_5 - 3*x_6 <= -8,mixed,7,complete,ftqc,penalty_cost_layer,unit_penalty,,,7,4,11,"{'CNOT': 110, 'T': 2904}",3014,11,0,0,11,2904,110,2904
a_7_positive_01,2*x_0 + 4*x_1 + 1*x_2 + 1*x_3 + 4*x_4 + 2*x_5 + 3*x_6 <= 5,positive,7,complete,nisq,gadget,feasibility,1.0,0.5064256918619818,7,0,7,"{'Hadamard': 7, 'CNOT': 642, 'RZ': 127, 'RX': 7}",783,7,0,0,7,141,642,0
a_7_positive_01,2*x_0 + 4*x_1 + 1*x_2 + 1*x_3 + 4*x_4 + 2*x_5 + 3*x_6 <= 5,positive,7,complete,ftqc,gadget,feasibility,1.0,0.5064256918619818,7,0,7,"{'Hadamard': 7, 'CNOT': 642, 'T': 5896}",6545,7,0,0,7,5903,642,5896
a_7_positive_01,2*x_0 + 4*x_1 + 1*x_2 + 1*x_3 + 4*x_4 + 2*x_5 + 3*x_6 <= 5,positive,7,complete,nisq,gadget,fidelity,4.0,0.9999063591250082,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'RZ': 508, 'RX': 28}",3111,7,0,0,7,543,2568,0
a_7_positive_01,2*x_0 + 4*x_1 + 1*x_2 + 1*x_3 + 4*x_4 + 2*x_5 + 3*x_6 <= 5,positive,7,complete,ftqc,gadget,fidelity,4.0,0.9999063591250082,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'T': 23584}",26159,7,0,0,7,23591,2568,23584
a_7_positive_01,2*x_0 + 4*x_1 + 1*x_2 + 1*x_3 + 4*x_4 + 2*x_5 + 3*x_6 <= 5,positive,7,complete,nisq,gadget,lambda_0.5,4.0,0.9998754987391436,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'RZ': 508, 'RX': 28}",3111,7,0,0,7,543,2568,0
a_7_positive_01,2*x_0 + 4*x_1 + 1*x_2 + 1*x_3 + 4*x_4 + 2*x_5 + 3*x_6 <= 5,positive,7,complete,ftqc,gadget,lambda_0.5,4.0,0.9998754987391436,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'T': 23584}",26159,7,0,0,7,23591,2568,23584
a_7_positive_01,2*x_0 + 4*x_1 + 1*x_2 + 1*x_3 + 4*x_4 + 2*x_5 + 3*x_6 <= 5,positive,7,complete,nisq,gadget,lambda_1,4.0,0.9993594289587273,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'RZ': 508, 'RX': 28}",3111,7,0,0,7,543,2568,0
a_7_positive_01,2*x_0 + 4*x_1 + 1*x_2 + 1*x_3 + 4*x_4 + 2*x_5 + 3*x_6 <= 5,positive,7,complete,ftqc,gadget,lambda_1,4.0,0.9993594289587273,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'T': 23584}",26159,7,0,0,7,23591,2568,23584
a_7_positive_01,2*x_0 + 4*x_1 + 1*x_2 + 1*x_3 + 4*x_4 + 2*x_5 + 3*x_6 <= 5,positive,7,complete,nisq,gadget,lambda_2,4.0,0.9994155526449003,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'RZ': 508, 'RX': 28}",3111,7,0,0,7,543,2568,0
a_7_positive_01,2*x_0 + 4*x_1 + 1*x_2 + 1*x_3 + 4*x_4 + 2*x_5 + 3*x_6 <= 5,positive,7,complete,ftqc,gadget,lambda_2,4.0,0.9994155526449003,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'T': 23584}",26159,7,0,0,7,23591,2568,23584
a_7_positive_01,2*x_0 + 4*x_1 + 1*x_2 + 1*x_3 + 4*x_4 + 2*x_5 + 3*x_6 <= 5,positive,7,complete,nisq,penalty_cost_layer,unit_penalty,,,7,3,10,"{'CNOT': 90, 'RZ': 55}",145,10,0,0,10,55,90,0
a_7_positive_01,2*x_0 + 4*x_1 + 1*x_2 + 1*x_3 + 4*x_4 + 2*x_5 + 3*x_6 <= 5,positive,7,complete,ftqc,penalty_cost_layer,unit_penalty,,,7,3,10,"{'CNOT': 90, 'T': 2420}",2510,10,0,0,10,2420,90,2420
a_7_positive_02,5*x_0 + 5*x_1 + 4*x_2 + 2*x_3 + 1*x_4 + 2*x_5 + 1*x_6 <= 9,positive,7,complete,nisq,gadget,feasibility,1.0,0.32502822109204715,7,0,7,"{'Hadamard': 7, 'CNOT': 642, 'RZ': 127, 'RX': 7}",783,7,0,0,7,141,642,0
a_7_positive_02,5*x_0 + 5*x_1 + 4*x_2 + 2*x_3 + 1*x_4 + 2*x_5 + 1*x_6 <= 9,positive,7,complete,ftqc,gadget,feasibility,1.0,0.32502822109204715,7,0,7,"{'Hadamard': 7, 'CNOT': 642, 'T': 5896}",6545,7,0,0,7,5903,642,5896
a_7_positive_02,5*x_0 + 5*x_1 + 4*x_2 + 2*x_3 + 1*x_4 + 2*x_5 + 1*x_6 <= 9,positive,7,complete,nisq,gadget,fidelity,3.0,0.9991229907482551,7,0,7,"{'Hadamard': 7, 'CNOT': 1926, 'RZ': 381, 'RX': 21}",2335,7,0,0,7,409,1926,0
a_7_positive_02,5*x_0 + 5*x_1 + 4*x_2 + 2*x_3 + 1*x_4 + 2*x_5 + 1*x_6 <= 9,positive,7,complete,ftqc,gadget,fidelity,3.0,0.9991229907482551,7,0,7,"{'Hadamard': 7, 'CNOT': 1926, 'T': 17688}",19621,7,0,0,7,17695,1926,17688
a_7_positive_02,5*x_0 + 5*x_1 + 4*x_2 + 2*x_3 + 1*x_4 + 2*x_5 + 1*x_6 <= 9,positive,7,complete,nisq,gadget,lambda_0.5,4.0,0.9995743297491797,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'RZ': 508, 'RX': 28}",3111,7,0,0,7,543,2568,0
a_7_positive_02,5*x_0 + 5*x_1 + 4*x_2 + 2*x_3 + 1*x_4 + 2*x_5 + 1*x_6 <= 9,positive,7,complete,ftqc,gadget,lambda_0.5,4.0,0.9995743297491797,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'T': 23584}",26159,7,0,0,7,23591,2568,23584
a_7_positive_02,5*x_0 + 5*x_1 + 4*x_2 + 2*x_3 + 1*x_4 + 2*x_5 + 1*x_6 <= 9,positive,7,complete,nisq,gadget,lambda_1,4.0,0.999771288881887,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'RZ': 508, 'RX': 28}",3111,7,0,0,7,543,2568,0
a_7_positive_02,5*x_0 + 5*x_1 + 4*x_2 + 2*x_3 + 1*x_4 + 2*x_5 + 1*x_6 <= 9,positive,7,complete,ftqc,gadget,lambda_1,4.0,0.999771288881887,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'T': 23584}",26159,7,0,0,7,23591,2568,23584
a_7_positive_02,5*x_0 + 5*x_1 + 4*x_2 + 2*x_3 + 1*x_4 + 2*x_5 + 1*x_6 <= 9,positive,7,complete,nisq,gadget,lambda_2,4.0,0.9994036058907254,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'RZ': 508, 'RX': 28}",3111,7,0,0,7,543,2568,0
a_7_positive_02,5*x_0 + 5*x_1 + 4*x_2 + 2*x_3 + 1*x_4 + 2*x_5 + 1*x_6 <= 9,positive,7,complete,ftqc,gadget,lambda_2,4.0,0.9994036058907254,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'T': 23584}",26159,7,0,0,7,23591,2568,23584
a_7_positive_02,5*x_0 + 5*x_1 + 4*x_2 + 2*x_3 + 1*x_4 + 2*x_5 + 1*x_6 <= 9,positive,7,complete,nisq,penalty_cost_layer,unit_penalty,,,7,4,11,"{'CNOT': 110, 'RZ': 66}",176,11,0,0,11,66,110,0
a_7_positive_02,5*x_0 + 5*x_1 + 4*x_2 + 2*x_3 + 1*x_4 + 2*x_5 + 1*x_6 <= 9,positive,7,complete,ftqc,penalty_cost_layer,unit_penalty,,,7,4,11,"{'CNOT': 110, 'T': 2904}",3014,11,0,0,11,2904,110,2904
a_7_quadratic_01,1*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 2*x_0*x_4 + 2*x_0*x_5 + 3*x_0*x_6 + 3*x_1*x_1 + 3*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 3*x_1*x_6 + 1*x_2*x_2 + 1*x_2*x_3 + 2*x_2*x_4 + 2*x_2*x_5 + 2*x_2*x_6 + 2*x_3*x_3 + 1*x_3*x_4 + 3*x_3*x_5 + 1*x_3*x_6 + 1*x_4*x_4 + 1*x_4*x_5 + 2*x_4*x_6 + 2*x_5*x_5 + 2*x_5*x_6 + 3*x_6*x_6 <= 28,quadratic,7,complete,nisq,gadget,feasibility,1.0,0.10902537560424862,7,0,7,"{'Hadamard': 7, 'CNOT': 642, 'RZ': 127, 'RX': 7}",783,7,0,0,7,141,642,0
a_7_quadratic_01,1*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 2*x_0*x_4 + 2*x_0*x_5 + 3*x_0*x_6 + 3*x_1*x_1 + 3*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 3*x_1*x_6 + 1*x_2*x_2 + 1*x_2*x_3 + 2*x_2*x_4 + 2*x_2*x_5 + 2*x_2*x_6 + 2*x_3*x_3 + 1*x_3*x_4 + 3*x_3*x_5 + 1*x_3*x_6 + 1*x_4*x_4 + 1*x_4*x_5 + 2*x_4*x_6 + 2*x_5*x_5 + 2*x_5*x_6 + 3*x_6*x_6 <= 28,quadratic,7,complete,ftqc,gadget,feasibility,1.0,0.10902537560424862,7,0,7,"{'Hadamard': 7, 'CNOT': 642, 'T': 5896}",6545,7,0,0,7,5903,642,5896
a_7_quadratic_01,1*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 2*x_0*x_4 + 2*x_0*x_5 + 3*x_0*x_6 + 3*x_1*x_1 + 3*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 3*x_1*x_6 + 1*x_2*x_2 + 1*x_2*x_3 + 2*x_2*x_4 + 2*x_2*x_5 + 2*x_2*x_6 + 2*x_3*x_3 + 1*x_3*x_4 + 3*x_3*x_5 + 1*x_3*x_6 + 1*x_4*x_4 + 1*x_4*x_5 + 2*x_4*x_6 + 2*x_5*x_5 + 2*x_5*x_6 + 3*x_6*x_6 <= 28,quadratic,7,complete,nisq,gadget,fidelity,3.0,0.9998814951450513,7,0,7,"{'Hadamard': 7, 'CNOT': 1926, 'RZ': 381, 'RX': 21}",2335,7,0,0,7,409,1926,0
a_7_quadratic_01,1*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 2*x_0*x_4 + 2*x_0*x_5 + 3*x_0*x_6 + 3*x_1*x_1 + 3*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 3*x_1*x_6 + 1*x_2*x_2 + 1*x_2*x_3 + 2*x_2*x_4 + 2*x_2*x_5 + 2*x_2*x_6 + 2*x_3*x_3 + 1*x_3*x_4 + 3*x_3*x_5 + 1*x_3*x_6 + 1*x_4*x_4 + 1*x_4*x_5 + 2*x_4*x_6 + 2*x_5*x_5 + 2*x_5*x_6 + 3*x_6*x_6 <= 28,quadratic,7,complete,ftqc,gadget,fidelity,3.0,0.9998814951450513,7,0,7,"{'Hadamard': 7, 'CNOT': 1926, 'T': 17688}",19621,7,0,0,7,17695,1926,17688
a_7_quadratic_01,1*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 2*x_0*x_4 + 2*x_0*x_5 + 3*x_0*x_6 + 3*x_1*x_1 + 3*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 3*x_1*x_6 + 1*x_2*x_2 + 1*x_2*x_3 + 2*x_2*x_4 + 2*x_2*x_5 + 2*x_2*x_6 + 2*x_3*x_3 + 1*x_3*x_4 + 3*x_3*x_5 + 1*x_3*x_6 + 1*x_4*x_4 + 1*x_4*x_5 + 2*x_4*x_6 + 2*x_5*x_5 + 2*x_5*x_6 + 3*x_6*x_6 <= 28,quadratic,7,complete,nisq,gadget,lambda_0.5,3.0,0.9993142881402974,7,0,7,"{'Hadamard': 7, 'CNOT': 1926, 'RZ': 381, 'RX': 21}",2335,7,0,0,7,409,1926,0
a_7_quadratic_01,1*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 2*x_0*x_4 + 2*x_0*x_5 + 3*x_0*x_6 + 3*x_1*x_1 + 3*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 3*x_1*x_6 + 1*x_2*x_2 + 1*x_2*x_3 + 2*x_2*x_4 + 2*x_2*x_5 + 2*x_2*x_6 + 2*x_3*x_3 + 1*x_3*x_4 + 3*x_3*x_5 + 1*x_3*x_6 + 1*x_4*x_4 + 1*x_4*x_5 + 2*x_4*x_6 + 2*x_5*x_5 + 2*x_5*x_6 + 3*x_6*x_6 <= 28,quadratic,7,complete,ftqc,gadget,lambda_0.5,3.0,0.9993142881402974,7,0,7,"{'Hadamard': 7, 'CNOT': 1926, 'T': 17688}",19621,7,0,0,7,17695,1926,17688
a_7_quadratic_01,1*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 2*x_0*x_4 + 2*x_0*x_5 + 3*x_0*x_6 + 3*x_1*x_1 + 3*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 3*x_1*x_6 + 1*x_2*x_2 + 1*x_2*x_3 + 2*x_2*x_4 + 2*x_2*x_5 + 2*x_2*x_6 + 2*x_3*x_3 + 1*x_3*x_4 + 3*x_3*x_5 + 1*x_3*x_6 + 1*x_4*x_4 + 1*x_4*x_5 + 2*x_4*x_6 + 2*x_5*x_5 + 2*x_5*x_6 + 3*x_6*x_6 <= 28,quadratic,7,complete,nisq,gadget,lambda_1,3.0,0.9998556566641896,7,0,7,"{'Hadamard': 7, 'CNOT': 1926, 'RZ': 381, 'RX': 21}",2335,7,0,0,7,409,1926,0
a_7_quadratic_01,1*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 2*x_0*x_4 + 2*x_0*x_5 + 3*x_0*x_6 + 3*x_1*x_1 + 3*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 3*x_1*x_6 + 1*x_2*x_2 + 1*x_2*x_3 + 2*x_2*x_4 + 2*x_2*x_5 + 2*x_2*x_6 + 2*x_3*x_3 + 1*x_3*x_4 + 3*x_3*x_5 + 1*x_3*x_6 + 1*x_4*x_4 + 1*x_4*x_5 + 2*x_4*x_6 + 2*x_5*x_5 + 2*x_5*x_6 + 3*x_6*x_6 <= 28,quadratic,7,complete,ftqc,gadget,lambda_1,3.0,0.9998556566641896,7,0,7,"{'Hadamard': 7, 'CNOT': 1926, 'T': 17688}",19621,7,0,0,7,17695,1926,17688
a_7_quadratic_01,1*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 2*x_0*x_4 + 2*x_0*x_5 + 3*x_0*x_6 + 3*x_1*x_1 + 3*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 3*x_1*x_6 + 1*x_2*x_2 + 1*x_2*x_3 + 2*x_2*x_4 + 2*x_2*x_5 + 2*x_2*x_6 + 2*x_3*x_3 + 1*x_3*x_4 + 3*x_3*x_5 + 1*x_3*x_6 + 1*x_4*x_4 + 1*x_4*x_5 + 2*x_4*x_6 + 2*x_5*x_5 + 2*x_5*x_6 + 3*x_6*x_6 <= 28,quadratic,7,complete,nisq,gadget,lambda_2,3.0,0.9995656612484628,7,0,7,"{'Hadamard': 7, 'CNOT': 1926, 'RZ': 381, 'RX': 21}",2335,7,0,0,7,409,1926,0
a_7_quadratic_01,1*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 2*x_0*x_4 + 2*x_0*x_5 + 3*x_0*x_6 + 3*x_1*x_1 + 3*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 3*x_1*x_6 + 1*x_2*x_2 + 1*x_2*x_3 + 2*x_2*x_4 + 2*x_2*x_5 + 2*x_2*x_6 + 2*x_3*x_3 + 1*x_3*x_4 + 3*x_3*x_5 + 1*x_3*x_6 + 1*x_4*x_4 + 1*x_4*x_5 + 2*x_4*x_6 + 2*x_5*x_5 + 2*x_5*x_6 + 3*x_6*x_6 <= 28,quadratic,7,complete,ftqc,gadget,lambda_2,3.0,0.9995656612484628,7,0,7,"{'Hadamard': 7, 'CNOT': 1926, 'T': 17688}",19621,7,0,0,7,17695,1926,17688
a_7_quadratic_01,1*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 2*x_0*x_4 + 2*x_0*x_5 + 3*x_0*x_6 + 3*x_1*x_1 + 3*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 3*x_1*x_6 + 1*x_2*x_2 + 1*x_2*x_3 + 2*x_2*x_4 + 2*x_2*x_5 + 2*x_2*x_6 + 2*x_3*x_3 + 1*x_3*x_4 + 3*x_3*x_5 + 1*x_3*x_6 + 1*x_4*x_4 + 1*x_4*x_5 + 2*x_4*x_6 + 2*x_5*x_5 + 2*x_5*x_6 + 3*x_6*x_6 <= 28,quadratic,7,complete,nisq,penalty_cost_layer,unit_penalty,,,7,5,12,"{'CNOT': 902, 'RZ': 253}",1155,12,0,0,12,253,902,0
